pdf_url,viewer_url
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/60313603b58bdc7a8512a10b,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8082?e=4|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/603136050d86222c094cf649,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8083?e=5|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/60313606d22f26640a02756b,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8084?e=6|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/60313608d3558317151a1b6b,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8085?e=7|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/603136091143c768cc329bf9,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8086?e=8|*|||
https://cgbse.nic.in/QuestionPaper/Hr2020/204-804-A.pdf,http://ndl.iitkgp.ac.in/se_document/cgbse/123456789_sbchhattisgarh/988733?e=9|*|||
https://cgbse.nic.in/QuestionPaper/Hr2020/204-804-B.PDF,http://ndl.iitkgp.ac.in/se_document/cgbse/123456789_sbchhattisgarh/988734?e=10|*|||
https://cgbse.nic.in/QuestionPaper/Hr2020/204-804-C.PDF,http://ndl.iitkgp.ac.in/se_document/cgbse/123456789_sbchhattisgarh/988735?e=11|*|||
https://cgbse.nic.in/QuestionPaper/Hr2020/410-A.pdf,http://ndl.iitkgp.ac.in/se_document/cgbse/123456789_sbchhattisgarh/988745?e=12|*|||
https://cgbse.nic.in/QuestionPaper/Hr2020/410-B.PDF,http://ndl.iitkgp.ac.in/se_document/cgbse/123456789_sbchhattisgarh/988746?e=13|*|||
https://cgbse.nic.in/QuestionPaper/Hr2020/410-C.PDF,http://ndl.iitkgp.ac.in/se_document/cgbse/123456789_sbchhattisgarh/988747?e=14|*|||
